section,analysis_cohort,cohort_label,force_g,group,group_detail,n_subjects,n_observations,mean,sd,median,q1,q3,iqr,whisker_lo,whisker_hi,comparison,statistical_test,reference_group,test_group,pooling_method,n_reference_subjects,n_test_subjects,n_paired_subjects,n_reference_observations,n_test_observations,mean_reference,mean_test,mean_difference,lme_coef,lme_95CI_lo,lme_95CI_hi,p_value,significance,cohens_d,hedges_g,cohens_d_95CI_lo,cohens_d_95CI_hi,effect_size_method,shown_on_figure,subject_id,protocol,marker,area,n_trials,mean_accuracy_pct,sensitivity_analysis,pooling_method_primary,pooling_method_sensitivity,n_subjects_primary,n_subjects_sensitivity,p_primary,significance_primary,p_sensitivity,significance_sensitivity,lme_coef_primary,lme_coef_sensitivity,cohens_d_primary,cohens_d_sensitivity,robustness_verdict
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P40,full,● (full),all areas pooled,12.000000,9.523800,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P40,full,● (full),all areas pooled,12.000000,29.504000,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P40,full,● (full),all areas pooled,12.000000,88.859100,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P40,full,● (full),all areas pooled,12.000000,97.916700,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P40,full,● (full),all areas pooled,12.000000,3.333300,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P40,full,● (full),all areas pooled,12.000000,34.117100,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P40,full,● (full),all areas pooled,12.000000,66.746000,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P40,full,● (full),all areas pooled,12.000000,73.333300,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P40,full,● (full),all areas pooled,12.000000,100.000000,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P41,full,● (full),all areas pooled,12.000000,0.000000,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P41,full,● (full),all areas pooled,12.000000,10.297600,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P41,full,● (full),all areas pooled,12.000000,31.676600,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P41,full,● (full),all areas pooled,12.000000,88.928600,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P41,full,● (full),all areas pooled,12.000000,96.577400,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P41,full,● (full),all areas pooled,12.000000,2.777800,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P41,full,● (full),all areas pooled,12.000000,37.896800,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P41,full,● (full),all areas pooled,12.000000,71.002000,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P41,full,● (full),all areas pooled,12.000000,81.002000,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P41,full,● (full),all areas pooled,12.000000,92.847200,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P42,full,● (full),all areas pooled,12.000000,0.000000,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P42,full,● (full),all areas pooled,12.000000,30.277800,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P42,full,● (full),all areas pooled,12.000000,44.980200,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P42,full,● (full),all areas pooled,12.000000,95.754000,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P42,full,● (full),all areas pooled,12.000000,100.000000,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P42,full,● (full),all areas pooled,12.000000,0.000000,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P42,full,● (full),all areas pooled,12.000000,32.678600,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P42,full,● (full),all areas pooled,12.000000,73.442500,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P42,full,● (full),all areas pooled,12.000000,89.990100,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P42,full,● (full),all areas pooled,12.000000,98.611100,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P46,full,● (full),all areas pooled,12.000000,0.000000,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P46,full,● (full),all areas pooled,12.000000,11.617100,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P46,full,● (full),all areas pooled,12.000000,43.085300,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P46,full,● (full),all areas pooled,12.000000,83.283700,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P46,full,● (full),all areas pooled,12.000000,94.285700,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P46,full,● (full),all areas pooled,12.000000,2.430600,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P46,full,● (full),all areas pooled,12.000000,43.670600,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P46,full,● (full),all areas pooled,12.000000,70.922600,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P46,full,● (full),all areas pooled,12.000000,73.293700,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P46,full,● (full),all areas pooled,12.000000,98.611100,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,full,● (full),all areas pooled,12.000000,12.460300,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,full,● (full),all areas pooled,12.000000,40.277800,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,full,● (full),all areas pooled,12.000000,94.434500,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,full,● (full),all areas pooled,12.000000,93.869000,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,full,● (full),all areas pooled,12.000000,97.619000,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,full,● (full),all areas pooled,12.000000,13.809500,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,full,● (full),all areas pooled,12.000000,47.817500,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,full,● (full),all areas pooled,12.000000,80.793700,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,full,● (full),all areas pooled,12.000000,87.202400,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,full,● (full),all areas pooled,12.000000,98.958300,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P6,full,● (full),all areas pooled,12.000000,11.349200,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P6,full,● (full),all areas pooled,12.000000,30.714300,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P6,full,● (full),all areas pooled,12.000000,83.720200,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P6,full,● (full),all areas pooled,12.000000,97.569400,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P6,full,● (full),all areas pooled,12.000000,94.990100,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P6,full,● (full),all areas pooled,12.000000,19.256000,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P6,full,● (full),all areas pooled,12.000000,42.609100,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P6,full,● (full),all areas pooled,12.000000,89.256000,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P6,full,● (full),all areas pooled,12.000000,83.492100,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P6,full,● (full),all areas pooled,12.000000,95.476200,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P61,partial,△ (partial),all areas pooled,12.000000,15.992100,,,,,,,,,,,,,,
subject_data,,,0.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P61,partial,△ (partial),all areas pooled,12.000000,52.589300,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P61,partial,△ (partial),all areas pooled,12.000000,63.551600,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P61,partial,△ (partial),all areas pooled,12.000000,16.448400,,,,,,,,,,,,,,
subject_data,,,0.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P61,partial,△ (partial),all areas pooled,12.000000,38.392900,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P61,partial,△ (partial),all areas pooled,12.000000,75.208300,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P62,partial,△ (partial),all areas pooled,12.000000,21.170600,,,,,,,,,,,,,,
subject_data,,,0.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P62,partial,△ (partial),all areas pooled,12.000000,59.325400,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P62,partial,△ (partial),all areas pooled,12.000000,69.722200,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P62,partial,△ (partial),all areas pooled,12.000000,29.533700,,,,,,,,,,,,,,
subject_data,,,0.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P62,partial,△ (partial),all areas pooled,12.000000,66.765900,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P62,partial,△ (partial),all areas pooled,12.000000,77.986100,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P63,partial,△ (partial),all areas pooled,12.000000,10.694400,,,,,,,,,,,,,,
subject_data,,,0.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P63,partial,△ (partial),all areas pooled,12.000000,57.232100,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P63,partial,△ (partial),all areas pooled,12.000000,76.587300,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P63,partial,△ (partial),all areas pooled,12.000000,23.134900,,,,,,,,,,,,,,
subject_data,,,0.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P63,partial,△ (partial),all areas pooled,12.000000,75.615100,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P63,partial,△ (partial),all areas pooled,12.000000,82.202400,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P64,partial,△ (partial),all areas pooled,12.000000,24.752000,,,,,,,,,,,,,,
subject_data,,,0.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P64,partial,△ (partial),all areas pooled,12.000000,45.426600,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P64,partial,△ (partial),all areas pooled,12.000000,56.517900,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P64,partial,△ (partial),all areas pooled,12.000000,14.861100,,,,,,,,,,,,,,
subject_data,,,0.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P64,partial,△ (partial),all areas pooled,12.000000,65.813500,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P64,partial,△ (partial),all areas pooled,12.000000,69.335300,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P65,partial,△ (partial),all areas pooled,12.000000,23.888900,,,,,,,,,,,,,,
subject_data,,,0.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P65,partial,△ (partial),all areas pooled,12.000000,38.730200,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P65,partial,△ (partial),all areas pooled,12.000000,70.734100,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P65,partial,△ (partial),all areas pooled,12.000000,21.557500,,,,,,,,,,,,,,
subject_data,,,0.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P65,partial,△ (partial),all areas pooled,12.000000,57.966300,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P65,partial,△ (partial),all areas pooled,12.000000,74.474200,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P66,partial,△ (partial),all areas pooled,12.000000,26.121000,,,,,,,,,,,,,,
subject_data,,,0.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P66,partial,△ (partial),all areas pooled,12.000000,41.904800,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P66,partial,△ (partial),all areas pooled,12.000000,62.877000,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P66,partial,△ (partial),all areas pooled,12.000000,29.573400,,,,,,,,,,,,,,
subject_data,,,0.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P66,partial,△ (partial),all areas pooled,12.000000,65.704400,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P66,partial,△ (partial),all areas pooled,12.000000,74.791700,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P67,partial,△ (partial),all areas pooled,12.000000,33.690500,,,,,,,,,,,,,,
subject_data,,,0.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P67,partial,△ (partial),all areas pooled,12.000000,46.339300,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P67,partial,△ (partial),all areas pooled,12.000000,69.414700,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P67,partial,△ (partial),all areas pooled,12.000000,48.035700,,,,,,,,,,,,,,
subject_data,,,0.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P67,partial,△ (partial),all areas pooled,12.000000,63.611100,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P67,partial,△ (partial),all areas pooled,12.000000,73.263900,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P68,partial,△ (partial),all areas pooled,12.000000,22.351200,,,,,,,,,,,,,,
subject_data,,,0.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P68,partial,△ (partial),all areas pooled,12.000000,54.861100,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P68,partial,△ (partial),all areas pooled,12.000000,80.674600,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P68,partial,△ (partial),all areas pooled,12.000000,22.757900,,,,,,,,,,,,,,
subject_data,,,0.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P68,partial,△ (partial),all areas pooled,12.000000,60.138900,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P68,partial,△ (partial),all areas pooled,12.000000,60.238100,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P69,partial,△ (partial),all areas pooled,12.000000,21.537700,,,,,,,,,,,,,,
subject_data,,,0.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P69,partial,△ (partial),all areas pooled,12.000000,42.123000,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P69,partial,△ (partial),all areas pooled,12.000000,51.269800,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P69,partial,△ (partial),all areas pooled,12.000000,27.529800,,,,,,,,,,,,,,
subject_data,,,0.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P69,partial,△ (partial),all areas pooled,12.000000,63.055600,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P69,partial,△ (partial),all areas pooled,12.000000,68.611100,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,full,● (full),all areas pooled,12.000000,6.904800,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,full,● (full),all areas pooled,12.000000,39.573400,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,full,● (full),all areas pooled,12.000000,89.900800,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,full,● (full),all areas pooled,12.000000,92.757900,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,full,● (full),all areas pooled,12.000000,97.420600,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,full,● (full),all areas pooled,12.000000,0.000000,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,full,● (full),all areas pooled,12.000000,14.682500,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,full,● (full),all areas pooled,12.000000,85.416700,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,full,● (full),all areas pooled,12.000000,86.507900,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,full,● (full),all areas pooled,12.000000,98.958300,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P70,partial,△ (partial),all areas pooled,12.000000,23.988100,,,,,,,,,,,,,,
subject_data,,,0.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P70,partial,△ (partial),all areas pooled,12.000000,47.886900,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P70,partial,△ (partial),all areas pooled,12.000000,62.599200,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P70,partial,△ (partial),all areas pooled,12.000000,29.494000,,,,,,,,,,,,,,
subject_data,,,0.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P70,partial,△ (partial),all areas pooled,12.000000,67.351200,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P70,partial,△ (partial),all areas pooled,12.000000,78.561500,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P71,partial,△ (partial),all areas pooled,12.000000,24.275800,,,,,,,,,,,,,,
subject_data,,,0.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P71,partial,△ (partial),all areas pooled,12.000000,38.095200,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P71,partial,△ (partial),all areas pooled,12.000000,52.678600,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P71,partial,△ (partial),all areas pooled,12.000000,39.365100,,,,,,,,,,,,,,
subject_data,,,0.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P71,partial,△ (partial),all areas pooled,12.000000,62.410700,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P71,partial,△ (partial),all areas pooled,12.000000,61.488100,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P72,partial,△ (partial),all areas pooled,12.000000,18.055600,,,,,,,,,,,,,,
subject_data,,,0.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P72,partial,△ (partial),all areas pooled,12.000000,41.230200,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P72,partial,△ (partial),all areas pooled,12.000000,52.013900,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P72,partial,△ (partial),all areas pooled,12.000000,37.371000,,,,,,,,,,,,,,
subject_data,,,0.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P72,partial,△ (partial),all areas pooled,12.000000,65.882900,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P72,partial,△ (partial),all areas pooled,12.000000,59.017900,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P73,partial,△ (partial),all areas pooled,12.000000,8.611100,,,,,,,,,,,,,,
subject_data,,,0.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P73,partial,△ (partial),all areas pooled,12.000000,51.279800,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P73,partial,△ (partial),all areas pooled,12.000000,70.129000,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P73,partial,△ (partial),all areas pooled,12.000000,23.134900,,,,,,,,,,,,,,
subject_data,,,0.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P73,partial,△ (partial),all areas pooled,12.000000,75.615100,,,,,,,,,,,,,,
